Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Otwarcie_brk-a_us_d,Najwyzszy_brk-a_us_d,Najnizszy_brk-a_us_d,Zamkniecie_brk-a_us_d,Wolumen_brk-a_us_d,Otwarcie_xom_us_d,Najwyzszy_xom_us_d,Najnizszy_xom_us_d,Zamkniecie_xom_us_d,Wolumen_xom_us_d,Otwarcie_pfe_us_d,Najwyzszy_pfe_us_d,Najnizszy_pfe_us_d,Zamkniecie_pfe_us_d,Wolumen_pfe_us_d,Otwarcie_^spx_d,Najwyzszy_^spx_d,Najnizszy_^spx_d,Zamkniecie_^spx_d,Wolumen_^spx_d,Otwarcie_tsla_us_d,Najwyzszy_tsla_us_d,Najnizszy_tsla_us_d,Zamkniecie_tsla_us_d,Wolumen_tsla_us_d,Otwarcie_ibm_us_d,Najwyzszy_ibm_us_d,Najnizszy_ibm_us_d,Zamkniecie_ibm_us_d,Wolumen_ibm_us_d,Otwarcie_msft_us_d,Najwyzszy_msft_us_d,Najnizszy_msft_us_d,Zamkniecie_msft_us_d,Wolumen_msft_us_d,Otwarcie_aapl_us_d,Najwyzszy_aapl_us_d,Najnizszy_aapl_us_d,Zamkniecie_aapl_us_d,Wolumen_aapl_us_d,Otwarcie_t_us_d,Najwyzszy_t_us_d,Najnizszy_t_us_d,Zamkniecie_t_us_d,Wolumen_t_us_d,Otwarcie_ms_us_d,Najwyzszy_ms_us_d,Najnizszy_ms_us_d,Zamkniecie_ms_us_d,Wolumen_ms_us_d
2018-03-12,118.002,118.345,116.688,116.933,5604695.1427632,319320.0,320000.0,317130.0,317746.0,343.0,58.1559,58.7083,58.0159,58.4438,18315519.944134,31.0612,31.1316,30.7109,30.8026,29963100.448041,2790.54,2796.98,2779.26,2783.02,1769455556.0,21.9073,23.1473,21.7667,23.034,123960525.0,126.86,127.953,126.226,127.348,6372260.8689083,91.3017,91.9727,90.8668,91.5578,27558057.628634,43.0367,43.5352,43.0167,43.3737,134930328.8355,20.538,20.8234,20.5329,20.7101,40236603.566762,51.2601,51.9342,51.2091,51.523,9287715.1143862
2018-03-13,118.002,119.405,117.678,118.434,10379480.750449,318020.0,319860.0,313395.0,314039.0,429.0,58.5119,58.8951,57.6735,57.8924,17688513.33109,30.9607,31.0983,30.6523,30.9217,33333703.797858,2792.31,2801.9,2758.68,2765.31,1834250000.0,22.9947,23.008,22.4177,22.7893,89487075.0,127.221,128.822,126.177,126.626,5267441.7619492,91.7762,92.0026,88.908,89.3261,37402358.962986,43.5821,43.8034,42.7825,42.9569,132778820.23009,20.8161,20.9611,20.6544,20.7276,34606201.277986,51.7948,51.8566,50.6146,50.7539,6895717.0179608
2018-03-14,119.266,119.66,116.315,116.688,7678452.3118555,315485.0,315485.0,309435.0,310655.4,314.0,57.9769,58.0946,57.1143,57.1669,19080200.702779,30.9968,31.1246,30.4416,30.5841,26362400.909338,2774.06,2777.11,2744.38,2749.48,1884088889.0,22.4507,22.654,21.5953,21.7753,119510550.0,127.289,127.67,125.338,125.63,4570544.7026675,89.9982,90.2701,88.4633,88.795,33961176.11874,43.0437,43.0895,42.4445,42.594,123037597.7714,20.8373,20.8373,20.489,20.5262,33562505.040336,51.0953,51.0953,49.6737,49.8444,9586236.3284141
2018-03-15,116.865,118.355,116.805,117.326,6971401.6195259,312501.0,313950.0,308000.0,311601.0,236.0,57.7523,58.256,57.5569,57.8048,20135780.29153,30.5841,30.9685,30.5841,30.7753,23125889.94515,2754.27,2763.03,2741.47,2747.33,1944627778.0,21.9587,22.19,21.4067,21.7067,98472015.0,126.099,128.138,125.982,126.831,4871026.7843434,88.4931,89.4868,87.8309,89.1066,29182823.282335,42.609,43.0237,42.5084,42.644,95284264.591268,20.5607,20.6713,20.5183,20.5329,39468387.233972,50.1927,50.3242,49.8012,50.0475,6458495.3605301
2018-03-16,117.404,118.483,116.492,117.904,16142010.379188,313339.99,313339.99,309880.0,310630.0,240.0,57.7611,58.3494,57.7611,58.3494,41338184.828189,30.829,31.1637,30.8114,30.9471,38480858.597757,2750.57,2761.85,2749.97,2752.01,2984633333.0,21.7307,21.8267,21.2713,21.4233,91759185.0,127.192,128.714,126.86,127.348,11656778.794949,89.5791,90.2414,88.8624,89.5058,51875355.408534,42.644,42.7526,42.3977,42.4964,165084430.60534,20.5607,20.7005,20.4546,20.5116,66931173.537509,50.1927,50.7794,50.1054,50.3006,10455772.869701
2018-03-19,117.58,117.698,114.07,114.844,6823728.720908,310399.99,310513.1,304100.0,305980.0,271.0,58.256,58.2638,57.3749,57.5967,16407683.831499,30.9607,30.9607,30.3576,30.5674,22556958.973511,2741.38,2741.38,2694.59,2712.92,1834516667.0,21.1,21.3833,20.6447,20.904,112264410.0,126.889,127.035,124.323,125.045,6898911.6974555,88.6907,88.8426,87.1469,87.8865,35242281.501595,42.3229,42.3598,41.4515,41.8444,140123964.36186,20.4984,20.5622,20.2174,20.2767,35425314.392083,50.2025,50.4409,49.1449,49.8091,9281635.1591774
2018-03-20,115.325,116.197,114.089,115.678,7047484.5291407,307501.0,308210.0,305810.0,307100.0,180.0,57.6511,58.0227,57.4401,57.4732,16740351.020427,30.6006,30.7538,30.3849,30.5674,22886278.527297,2715.05,2724.22,2710.05,2716.94,1811683333.0,20.9913,21.0833,20.584,20.7033,71464395.0,125.172,125.484,123.406,124.127,5457654.7573686,88.0374,88.7166,87.9917,88.1139,24388858.498541,41.8324,42.1973,41.7576,41.8324,82320191.642364,20.3332,20.4114,20.0565,20.1457,36379977.813464,50.02,50.6146,49.7561,50.2643,9634781.1778236
2018-03-21,115.855,117.06,115.227,115.658,5850446.4792742,308950.0,310720.0,306020.0,307600.0,273.0,57.657,58.7539,57.4664,58.2882,19849786.313013,30.7021,30.9032,30.459,30.5158,21505509.777802,2714.99,2739.14,2709.79,2711.93,1897505556.0,20.6833,21.496,20.6793,21.102,89376165.0,124.411,125.708,123.893,124.509,4382223.2523373,87.9252,88.9855,87.2452,87.4993,25849364.788905,41.7836,41.7955,40.8763,40.8783,155240221.97203,20.1457,20.2343,19.9563,19.9563,31455354.518976,50.1417,50.8775,49.7561,49.9474,9919834.7559466
2018-03-22,115.05,115.247,112.069,112.314,8573763.1080205,304730.0,304730.0,295950.22,296949.33,641.0,57.8048,58.0227,57.0055,57.09,22834712.410711,30.3157,30.4093,29.8432,29.9546,24914789.87943,2691.36,2695.68,2641.59,2643.69,2077666667.0,20.926,21.2547,20.5453,20.6067,74096565.0,123.162,123.376,120.77,120.848,5973139.7317246,86.3507,86.8104,84.8297,84.953,40802387.065999,40.5762,41.2173,40.2442,40.306,173823977.02877,19.9284,19.9789,19.6019,19.6085,50865202.593326,49.2489,49.5658,47.6753,47.79,17036669.50117
2018-03-23,112.55,112.746,110.127,110.284,9585839.8734294,297439.99,298389.0,288450.0,288755.0,513.0,57.3323,57.6453,56.4472,56.6193,25950635.063607,29.8609,29.8686,28.9757,29.0197,33136336.061822,2646.71,2657.67,2585.89,2588.26,2119488889.0,20.75,20.774,20.03,20.1027,99823485.0,121.004,121.238,118.018,118.311,5588720.5928833,84.6799,85.5883,82.3886,82.4848,46577686.488323,40.1924,40.5573,39.3749,39.3749,171888511.39676,19.6085,19.9517,19.1526,19.236,63187933.826962,48.0264,48.0863,45.4697,45.5413,19103087.779892
2018-03-26,111.471,112.461,110.391,112.324,9478949.9677636,295500.0,299925.0,293454.76,299499.9,426.0,57.2106,57.5967,56.5134,57.48,19353155.179616,29.3895,29.5749,28.8752,29.4822,28107914.63754,2619.35,2661.36,2601.81,2658.55,1950611111.0,20.4893,20.506,19.424,20.2787,125627625.0,120.155,122.087,119.423,121.883,5164643.5615244,85.7282,88.9379,85.5297,88.7264,59607310.602154,40.1157,41.322,39.7288,41.2402,157277556.38072,19.4358,19.561,19.0926,19.2301,56810225.120946,46.645,47.6055,46.0397,47.4927,13621613.19144
2018-03-27,112.079,113.834,111.451,112.177,8834354.5429571,301000.01,302590.0,292380.0,294650.0,301.0,57.48,58.1763,56.9159,57.2457,20369188.502688,29.5984,29.9204,29.2636,29.4578,32515582.648903,2667.57,2674.78,2596.12,2612.62,2059083333.0,20.2667,20.2847,18.4787,18.612,208080435.0,122.322,123.044,120.117,120.712,4887578.3162101,89.8265,90.015,83.7407,84.6511,59789345.566209,41.4545,41.8094,39.8405,40.1794,171443564.34011,19.3188,19.5134,19.2301,19.3465,61082257.643894,47.6919,48.0166,46.0309,46.4842,14165567.87648
2018-03-28,112.55,113.776,112.177,112.373,7789490.4701426,296400.0,298145.0,291640.0,295041.0,281.0,57.2787,57.4867,56.5318,56.5552,23384244.990593,29.5984,30.1313,29.5486,29.7008,29712867.140951,2611.3,2632.65,2593.06,2605.0,2146944444.0,17.6387,17.912,16.8067,17.1853,315021555.0,120.838,122.253,120.692,121.2,4612075.6961726,84.9817,86.316,84.0862,84.5757,55489905.508774,39.9213,40.5812,39.4317,39.7388,174568760.87065,19.5631,19.8742,19.5346,19.7125,55463839.99011,46.597,46.7256,45.4511,46.2781,12876936.404239
2018-03-29,112.844,113.53,111.824,112.991,6939939.9582381,296540.0,301517.76,296540.0,299100.0,310.0,56.9587,58.1724,56.9052,57.9537,19160286.543705,29.8853,30.016,29.5066,29.8609,27970687.739161,2614.41,2659.07,2609.72,2640.87,1981105556.0,17.0993,18.064,16.5473,17.742,227561235.0,121.639,122.273,120.048,121.912,4303915.7448578,85.3222,87.3186,83.6395,86.3557,48478676.536122,40.0578,40.995,39.8345,40.0519,160869057.91612,19.7776,19.8947,19.4146,19.7622,49723600.181792,46.5646,47.6153,46.3723,47.1945,8402753.9356857
2018-04-02,112.716,112.756,108.912,109.843,10112520.095781,298620.0,299100.0,288739.99,293410.0,463.0,57.691,57.7893,56.0466,56.875,23033053.50368,29.8014,30.0678,29.245,29.491,31938333.280889,2633.45,2638.3,2553.8,2581.88,1999177778.0,17.084,17.3553,16.306,16.832,241709520.0,121.853,121.883,117.95,119.248,6481667.1810775,85.5982,85.9844,82.7957,83.7507,51277281.537627,40.0767,40.328,39.2603,39.7856,157468408.75105,19.7242,19.7681,19.3078,19.4585,52734052.769529,47.0816,47.2485,45.4276,46.1103,10645875.180862
2018-04-03,110.363,113.295,109.95,113.177,9112310.9223098,295479.99,297325.0,291885.0,296850.01,176.0,57.0541,58.3669,56.7798,58.2726,20597373.098317,29.5398,30.0678,29.3808,30.021,24072612.190477,2592.17,2619.14,2575.49,2614.45,1884894444.0,17.988,18.2233,16.966,17.8353,282665760.0,119.813,119.989,117.862,119.072,5204649.8426283,84.7504,85.2001,83.1561,84.8774,39332328.669237,40.0179,40.2812,39.3599,40.1924,126848702.10541,19.4915,19.6342,19.3188,19.6085,39470229.132041,46.3625,46.8286,45.7081,46.5038,11817527.907177
2018-04-04,111.892,115.599,111.451,114.991,8751784.1251871,291100.01,300900.0,291100.01,299850.0,357.0,57.5189,58.3046,57.0463,58.1559,16893534.574104,29.7174,30.4834,29.6501,30.3986,24820000.328416,2584.04,2649.86,2573.61,2644.69,1861300000.0,16.852,19.2247,16.8,19.1293,298451190.0,117.501,122.742,117.179,122.469,6047279.8969084,83.1194,87.7645,83.0051,87.3583,37584298.234738,39.3599,41.0568,39.3321,40.962,144978368.30584,19.4226,19.9232,19.3912,19.8888,37092566.911595,45.6297,47.0434,45.5845,46.9414,7651501.8272687
2018-04-05,114.991,115.668,114.197,115.275,6375464.5453392,301410.0,304200.0,300500.0,301750.0,427.0,58.3046,59.2831,58.2726,59.0478,18281128.399843,30.0111,30.2893,29.897,30.0648,29072448.989815,2657.36,2672.08,2649.58,2662.84,1766094444.0,19.2893,20.4173,19.2133,20.3813,286816515.0,122.722,123.093,121.853,122.391,4008715.8489536,87.4556,88.0514,86.4798,87.405,31466722.554455,41.1954,41.5861,41.0748,41.2472,112835588.0871,19.9181,20.0733,19.7799,20.0338,30853153.596856,47.4103,48.4444,47.3642,47.9803,11397276.102935
2018-04-06,114.825,115.207,111.471,112.942,7257356.7436082,298810.0,299750.0,290990.0,293999.99,364.0,58.7539,59.1264,57.6483,58.1559,18409322.917181,29.9204,30.178,29.3564,29.5915,25132921.841157,2645.82,2656.88,2586.27,2604.47,1833166667.0,20.0667,20.6187,19.7,19.9533,202804290.0,121.941,122.322,118.828,119.648,4622260.9389607,86.5602,87.4805,84.66,85.3709,40190729.924524,40.8085,41.1714,40.1475,40.1894,146653317.72406,19.962,20.0682,19.6342,19.752,45309968.328745,47.3259,47.6831,45.9093,46.391,10951735.150548
2018-04-09,113.423,115.619,112.599,114.178,7252162.2502817,296150.0,298000.0,292560.0,292671.0,261.0,58.4271,58.8707,58.1014,58.1559,14294190.47934,29.7008,30.2317,29.6325,29.8375,23068396.894662,2617.18,2653.55,2610.79,2613.16,1701644444.0,20.0247,20.6333,19.2807,19.3107,153637365.0,120.614,122.898,120.566,121.326,5553853.0434275,86.1392,88.1507,85.7372,85.8802,33329096.225264,40.5473,41.32,40.5374,40.5892,121568603.65059,19.8127,20.0726,19.7118,19.7733,38915402.42949,46.8698,47.7812,46.5872,46.6618,9259007.3292303
2018-04-10,114.854,115.432,114.011,114.854,6875877.5997289,296760.0,299500.0,296300.0,296556.0,309.0,59.0964,60.4092,59.0807,59.8646,24836859.462156,30.2884,30.3723,30.0551,30.2483,23428106.569133,2638.41,2665.45,2635.78,2656.87,1968850000.0,19.9313,20.4733,19.5787,20.3133,165363885.0,123.181,124.439,122.956,123.494,4825625.6035132,87.414,88.2568,86.7042,87.8765,28473503.583865,41.297,41.5283,40.9431,41.3569,119715772.30436,19.8581,20.4582,19.7059,20.1333,71460497.905074,47.3348,47.7007,46.8442,47.3525,10617951.215581
2018-04-11,113.874,114.933,113.786,114.285,5188910.3168095,295250.0,295500.09,292690.0,293249.0,209.0,59.8966,60.6183,59.6156,60.1456,17681148.85581,30.0648,30.3498,29.9457,30.1126,15651455.235629,2643.89,2661.43,2639.25,2642.19,1678200000.0,20.062,20.5867,19.9773,20.062,112070970.0,122.683,123.776,122.263,123.464,4161181.9657186,86.9127,88.2667,86.5523,86.9127,26288018.305138,41.1126,41.5113,40.982,41.1614,93976494.743554,20.0491,20.0887,19.7776,19.8179,37432274.130082,46.3095,46.7746,46.0133,46.129,13858914.913473
2018-04-12,114.707,115.776,114.501,115.011,5171168.0731136,295320.0,299370.0,295000.0,297021.0,250.0,60.4801,60.6931,59.8131,59.9812,17084308.622449,30.3157,30.7109,30.2648,30.5606,26857978.7493,2653.83,2674.72,2653.83,2663.99,1678511111.0,20.1547,20.2633,19.5787,19.6053,114131535.0,124.557,126.314,124.489,125.582,7097073.0760043,87.4516,89.0898,87.4516,88.5418,28282197.546596,41.3907,41.7736,41.307,41.5633,95893776.078233,19.9152,19.9423,19.7118,19.7681,39040907.01377,46.645,47.4927,46.6156,47.0993,10650601.54336
2018-04-13,115.57,115.874,114.285,115.188,5378108.5702051,299200.0,299960.0,294300.0,295891.0,210.0,60.4315,60.735,60.276,60.4637,14064844.966008,30.6338,30.7109,30.3986,30.5606,20042925.019607,2676.9,2680.26,2645.05,2656.3,1644950000.0,20.24,20.2633,19.732,20.0227,109908345.0,126.07,126.528,123.884,124.527,5105686.9906698,88.9855,89.1066,87.4606,88.0662,24675095.329381,41.7198,41.973,41.4945,41.7098,105257102.37792,19.7966,19.8859,19.6898,19.7579,25567253.200401,47.8744,47.998,46.1369,46.3351,14136565.521826
2018-04-16,115.864,117.149,115.746,116.178,7234959.4425831,297948.99,299892.39,296600.0,297181.0,241.0,60.6796,61.4293,60.3616,61.0073,13831406.934997,30.7109,30.9032,30.6172,30.7363,17965873.293648,2670.1,2686.49,2665.16,2677.84,1677611111.0,19.9333,19.9773,19.2673,19.414,95077320.0,125.533,126.46,125.299,125.445,5268904.9940117,89.0044,89.5614,88.3869,89.0977,21443031.392756,41.7806,42.0537,41.7307,41.968,90401957.796433,19.8859,20.1392,19.7995,20.0374,44282633.283594,46.7373,47.1857,46.653,46.705,8326229.0610565
2018-04-17,116.501,116.59,113.58,115.119,12484784.218235,299498.99,300950.0,298590.0,298701.0,209.0,61.0073,61.1794,60.6183,60.8439,13489538.779187,30.9217,30.9471,30.5158,30.5674,19931572.453192,2692.74,2713.34,2692.05,2706.39,1796866667.0,19.258,19.478,18.834,19.1793,105000345.0,126.187,128.724,125.972,127.865,12845878.224298,89.882,91.3404,89.7698,90.8955,28295007.22044,42.1215,42.7127,42.1016,42.5482,111462470.52099,20.0667,20.1091,19.8515,19.8808,36614102.46092,47.2386,47.3161,46.1516,46.5646,16584835.565806
2018-04-18,114.345,114.54,111.932,112.638,10641794.505611,300170.0,301300.0,299130.0,299205.0,135.0,61.3944,61.9554,61.3175,61.5353,15527915.923067,30.6095,30.785,30.5303,30.7021,16522704.275109,2710.11,2717.49,2703.63,2708.64,1879672222.0,19.4053,20.016,19.2107,19.5567,98365500.0,120.898,121.268,117.823,118.214,25649759.229187,91.0365,91.5101,90.3764,91.247,22241230.102105,42.4445,42.6828,42.2173,42.4515,86950336.628641,19.9489,19.9818,19.7681,19.7966,38419862.162659,47.1503,48.103,46.2919,46.5794,20036277.8338
2018-04-19,112.55,113.109,111.873,112.471,6758600.7468657,299999.8,302000.0,298990.0,300300.0,142.0,61.6121,62.0002,61.2154,61.689,14536680.37797,30.6172,30.8679,30.5158,30.7363,18760040.371147,2701.16,2702.84,2681.9,2693.13,1860761111.0,19.4053,20.0673,19.2367,20.0053,91358985.0,118.554,118.564,116.506,117.355,10176060.699427,91.247,91.8397,90.2037,90.9323,24893329.180669,41.7606,41.8663,41.2133,41.2472,145830133.47135,19.8127,19.8303,19.572,19.5778,41875525.289109,46.6706,47.9548,46.653,47.842,15862653.08397
2018-04-20,112.854,113.138,111.266,111.677,8782250.5321588,301680.0,301680.0,298450.0,300140.0,139.0,61.6121,61.6744,60.8468,61.3642,15541826.370092,30.7109,30.9519,30.6846,30.8201,25227382.468147,2692.56,2693.94,2660.61,2670.14,1882550000.0,19.678,19.9987,19.3167,19.3493,84418920.0,117.511,117.579,114.817,115.159,10402065.498729,90.7427,90.9323,88.9855,89.882,32927917.829399,40.7227,40.8663,39.4856,39.5554,274372606.2292,19.5998,19.7118,19.2002,19.4936,57720949.435331,48.0078,48.3914,47.3151,47.6311,11643518.875612
2018-04-23,111.873,112.255,110.912,111.834,8507750.0102625,300998.0,301420.0,298000.0,298821.0,183.0,61.3,61.8301,61.1697,61.8066,15101030.339699,30.8534,31.0408,30.7939,30.9607,28620623.168634,2675.4,2682.86,2657.99,2670.29,1676377778.0,19.4193,19.4413,18.822,18.8913,73400670.0,115.257,115.998,114.681,115.92,6689556.7985629,90.5889,91.1032,89.5355,90.2136,23603123.963458,39.8225,39.8405,39.1675,39.4447,152980187.34565,19.5142,19.6166,19.4476,19.6166,37727815.4203,47.7105,47.7439,46.645,46.9139,9745515.8658094
2018-04-24,111.932,112.383,110.491,111.284,7459426.0010803,299599.99,300750.0,293000.0,295734.0,281.0,61.9837,62.0878,60.5647,60.8585,18154945.180138,31.0534,31.355,30.9364,31.1804,30566123.728847,2680.8,2683.55,2617.32,2634.56,2059300000.0,19.0,19.1393,18.564,18.8973,85279620.0,116.418,117.052,114.827,115.666,6187238.8634249,91.0585,91.2739,87.4339,88.104,36490209.859411,39.5434,39.7019,38.4837,38.8864,141151404.74491,19.7622,19.864,19.5442,19.678,38368616.951078,47.1945,47.7675,45.8611,46.4175,12282752.013803
2018-04-25,111.019,111.844,110.461,111.765,6645270.2405226,294660.0,296010.0,291994.86,295279.0,239.0,60.7437,61.8446,60.1865,61.7513,17853029.456963,31.0612,31.1637,30.7187,30.8612,31269496.503849,2634.92,2645.3,2612.67,2639.4,1944133333.0,18.9,19.0107,18.4833,18.7127,60203610.0,115.862,116.34,114.534,115.978,9220027.0862867,88.2757,88.2757,85.4166,87.3386,35649380.732787,38.8146,39.4836,38.7658,39.0609,118905644.75628,19.6049,19.8127,19.5266,19.7915,44983269.173777,46.2222,46.2419,45.3196,45.5158,14432638.445424
2018-04-26,111.637,113.951,111.637,112.864,9312046.0228868,296750.0,296760.0,294400.0,295769.0,115.0,61.8301,62.8394,61.7765,62.8084,18737446.177562,30.9607,31.2173,30.9217,31.0057,23010101.515479,2651.65,2676.48,2647.16,2666.94,2036511111.0,18.5833,19.0527,18.4333,19.032,65340195.0,116.486,117.111,116.154,116.593,5368395.5522113,88.513,90.025,88.0851,89.1802,44950115.539218,39.1735,39.5574,38.992,39.1995,117149970.85989,18.8006,18.9484,18.2517,18.6103,235186548.15041,45.4894,46.0054,45.1892,45.6532,16771890.254826
2018-04-27,112.648,113.56,112.422,113.109,4838907.1104069,295850.0,296455.0,293980.0,295995.0,138.0,59.7722,61.0928,59.4046,60.4228,21044980.394312,30.9471,31.2232,30.8769,31.1316,16266334.126938,2675.47,2677.35,2659.01,2669.91,1788350000.0,19.0247,19.6313,18.922,19.605,65469390.0,116.681,117.013,115.744,116.388,4034004.7616306,92.3431,92.626,88.8525,90.6573,51020831.202444,39.1446,39.2263,38.3401,38.7468,149378767.64975,18.6323,18.8687,18.5649,18.5767,96418372.519734,45.558,46.1467,45.507,45.5757,8857843.4246017
2018-04-30,113.629,113.746,111.53,111.53,9321499.9191627,296900.0,297240.0,290650.0,290650.0,319.0,60.5171,61.0199,60.3849,60.3917,19348182.462156,31.2398,31.2818,30.625,30.8026,31907360.114192,2682.51,2682.87,2648.04,2648.05,2074738889.0,19.574,19.9153,19.5,19.5933,63422580.0,116.701,117.121,115.207,115.207,5556815.3710834,91.1418,91.2044,88.1327,88.4832,43887442.443271,38.7059,39.9233,38.6381,39.4487,177748052.90227,18.7055,18.7838,18.3681,18.3856,82091484.020606,45.8573,46.1398,45.3274,45.3667,9341738.5487491
2018-05-01,111.383,111.657,110.187,111.119,5809403.4557377,291150.0,292730.0,289170.0,292730.0,393.0,60.0114,60.0114,59.0185,59.7722,20895901.697563,29.937,30.3293,29.1445,29.7847,57823034.037081,2642.96,2655.27,2625.41,2654.8,1977694444.0,19.5673,20.0547,19.548,19.9947,69384045.0,114.925,115.247,113.978,115.227,5579293.6076067,88.1894,90.156,87.7922,89.882,33196959.257061,39.7218,40.3858,39.4517,40.3658,224426836.21286,18.4135,18.5028,18.1953,18.2956,63704781.629773,45.1636,45.5845,44.8467,45.5315,9670068.3612817
2018-05-02,110.696,111.276,108.637,108.882,8381792.214783,291850.0,292400.0,289750.0,290450.0,306.0,59.3833,59.9872,59.2665,59.6555,17873911.579832,29.5915,29.7593,29.2314,29.3564,33321960.902752,2654.24,2660.87,2631.7,2635.67,2228205556.0,19.9047,20.4567,19.8523,20.0767,134555550.0,114.779,115.081,112.905,113.168,6537647.0788637,89.873,90.0437,88.1694,88.4733,29034859.814528,41.8264,42.4286,41.4815,42.1415,278764131.58785,18.3461,18.3461,17.9363,18.0249,71462177.20235,45.5227,46.1791,45.2558,45.4344,10162441.786758
2018-05-03,108.725,109.049,106.951,108.49,8259403.4665437,289171.0,289171.0,284850.0,287051.0,496.0,59.3355,59.5038,58.5711,59.4513,15761881.456984,29.2968,29.3466,28.9602,29.245,26519587.655341,2628.08,2637.14,2594.62,2629.73,2139705556.0,18.586,19.2027,18.3487,18.9633,260281950.0,112.953,113.031,111.148,112.836,6315750.190864,87.954,89.8115,87.4706,89.0044,32915364.006553,41.983,42.3678,41.638,42.2193,142727332.04295,18.0153,18.0746,17.7717,17.9576,71671227.1677,45.147,45.2048,43.8401,44.8889,13015128.231104
2018-05-04,108.117,109.794,107.382,109.519,6949247.0137131,288200.0,294349.0,280427.97,292600.0,673.0,59.1343,59.9812,58.9855,59.7313,12728810.693397,29.0772,29.4441,28.9201,29.3134,22322569.352644,2621.45,2670.93,2615.32,2663.42,1848455556.0,18.8667,19.7907,18.6347,19.606,128540310.0,112.133,114.691,111.47,114.368,5540000.4984324,88.2936,90.2314,87.9163,90.034,23813976.412693,42.5512,43.9778,42.5342,43.8821,235453247.85284,17.9576,18.144,17.8901,18.0702,45424943.48682,44.5749,45.4982,44.4023,45.1704,11798341.138217
2018-05-07,109.47,110.421,108.745,108.961,7607336.4962716,294720.0,297500.0,293700.0,295600.0,253.0,60.3849,61.4255,60.1204,60.3849,19403153.81771,29.2714,29.5584,29.2041,29.3895,24334342.468167,2680.34,2683.35,2664.7,2672.63,1798866667.0,19.8333,20.3973,19.678,20.1847,130173360.0,114.437,114.671,113.324,113.832,4602236.7926262,90.0437,91.5011,89.9793,91.0365,25622057.292731,44.2012,44.7954,44.0974,44.1962,177848592.63743,18.1148,18.1324,17.9063,18.0153,46717530.983528,45.3844,46.2536,45.2882,46.0397,7482809.3164697
2018-05-08,108.343,108.872,107.312,108.117,6749856.5811268,295560.0,295770.0,292240.0,295700.0,268.0,60.4315,60.7117,59.321,60.6572,22440019.928722,29.3729,29.5233,29.2041,29.4315,31877804.087453,2670.26,2676.34,2655.2,2671.92,2065316667.0,20.053,20.5167,19.9333,20.1313,88950000.0,113.636,114.017,112.895,113.636,6756875.7201613,90.6821,90.9819,89.9435,90.6503,24821509.589168,44.1534,44.4505,43.8423,44.4115,118992344.40459,17.9765,17.9904,17.754,17.8243,59608319.705331,46.1909,47.2475,46.0397,46.911,13174600.410835
2018-05-09,108.461,109.382,108.049,108.882,7721479.7256577,295000.05,300000.0,294950.0,299990.95,212.0,61.3476,62.3261,61.3262,62.0878,22068805.953305,29.4657,29.7897,29.3378,29.5915,23037814.133117,2678.12,2701.27,2674.14,2697.79,2171944444.0,20.0273,20.4673,20.0033,20.4567,85910475.0,113.988,114.895,113.52,114.603,5222509.8810383,90.839,91.7484,89.9307,91.7186,28883093.836794,44.5281,44.7286,44.2112,44.7196,97242599.768158,17.7847,17.8286,17.5249,17.6545,66687930.948051,47.1229,47.6762,46.7176,47.5811,8095877.7521949
